Año,Kilómetraje,Precio,Lugar,Negociacion,Categoría,Marca,Subtipo,Modelo,Publicación,Recorrido,Vidrios,Transmisión,Combustible,Sistema de climatización,Tracción,Color,Último número de la placa,Dirección,Motor(cilindraje),Tapizado,Placa,Tipo de Motor,Entrada desde,Cuotas desde,Número de cuotas
1997,116000,24.800,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,,,,
2014,110000,26.800,Quito,Negociable,USED,Toyota,Todoterreno,RAV 4,,,,,,,,,,,,,,,,,
2015,135700,24.300,Quito,Negociable,USED,Toyota,Todoterreno,RAV 4,,,,,,,,,,,,,,,,,
2014,55000,149.900,Quito,Negociable,USED,Porsche,Coupé,Carrera,,,,,,,,,,,,,,,,,
2019,51000,13.400,Quito,Negociable,USED,Great Wall,Sedán,C30 CONFORT,,,,,,,,,,,,,,,,,
2015,47000,11.500,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
2019,34000,10.700,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark Life,,,,,,,,,,,,,,,,,
2017,24186,179.900,Quito,Negociable,USED,Land Rover,Todoterreno,Range Rover Sport SVR,,,,,,,,,,,,,,,,,
2020,45000,13.300,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
2014,123781,12.900,Quito,Negociable,USED,Nissan,Sedán,Versa,,,,,,,,,,,,,,,,,
2019,37000,12.800,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
2020,52000,13.300,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),Picanto R,,,,,,,,,,,,,,,,,
2018,105000,11.900,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
2008,152000,9.900,Quito,Negociable,USED,Peugeot,Coupé,206 XR PREMIUM,,,,,,,,,,,,,,,,,
2012,133100,11.900,Quito,Negociable,USED,Kia,Todoterreno,Sportage,,,,,,,,,,,,,,,,,
2021,28500,23.900,Quito,Negociable,USED,Nissan,Todoterreno,Armada,#1683605,41700 Millas,Eléctricos,Automática,Gasolina,Climatizador,N/A,Negro,,Asistida,5600,Cuero,,,,,
2013,111000,15.500,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,,,,
2019,35000,59.900,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,
2014,138000,20.500,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe 4x2,,,,,,,,,,,,,,,,,
2008,43500,69.900,Quito,Negociable,USED,Porsche,Todoterreno,Cayenne GTS,,,,,,,,,,,,,,,,,
2022,12000,33.000,Quito,Negociable,USED,Ford,Todoterreno,Territory,,,,,,,,,,,,,,,,,
2021,2000,23.500,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
2022,22000,44.500,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,Ranger CD,,,,,,,,,,,,,,,,,
2022,20000,24.900,Quito,Negociable,USED,JAC,Camioneta Doble Cabina,T8,,,,,,,,,,,,,,,,,
2020,48300,34.900,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,Ranger CD,,,,,,,,,,,,,,,,,
2018,101000,14.300,Quito,Negociable,USED,Chevrolet,Coupé,Cavalier,,,,,,,,,,,,,,,,,
2019,28000,43.900,Quito,Negociable,USED,Nissan,Todoterreno,Pathfinder,,,,,,,,,,,,,,,,,
2019,15000,34.900,Quito,Negociable,USED,Jeep,Todoterreno,Compass Trailhawk,,,,,,,,,,,,,,,,,
2019,80000,18.200,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
2022,28000,15.500,Loja,Fijo,USED,Hyundai,Hatchback (5 Puertas),Grand I10 HB,,,,,,,,,,,,,,,,,
2011,164753,14.500,Ambato,Fijo,USED,Volkswagen,Sedán,Jetta Trendline 2.0 TM,,,,,,,,,,,,,,,,,
2015,60000,49.900,Quito,Negociable,USED,Mitsubishi,Todoterreno,Montero Blister,,,,,,,,,,,,,,,,,
1978,100000,11.900,Quito,Negociable,USED,Autobianchi,Hatchback (3 Puertas),Abarth,,,,,,,,,,,,,,,,,
2019,35139,26.900,Quito,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,,,,
2018,1111,15.500,Quito,Negociable,USED,Kia,Sedán,RIO LX,,,,,,,,,,,,,,,,,
2020,25291,36.000,Quito,Negociable,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
2006,241304,7.900,Quito,Negociable,USED,Chevrolet,Sedán,Optra Limited,,,,,,,,,,,,,,,,,
2017,69830,33.200,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,
2011,164945,15.900,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,
2007,381000,13.900,Quito,Negociable,USED,Ssangyong,Camioneta Doble Cabina,Korando Sport,,,,,,,,,,,,,,,,,
2012,75000,17.900,Ambato,Negociable,USED,Nissan,Todoterreno,Juke,,,,,,,,,,,,,,,,,
2009,174833,9.900,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
2014,99327,7.990,Quito,Fijo,USED,Changhe,Hatchback (5 Puertas),splash,,,,,,,,,,,,,,,,,
2015,152009,9.990,Quito,Fijo,USED,Renault,Hatchback (5 Puertas),Sandero,,,,,,,,,,,,,,,,,
2007,291678,12.990,Quito,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux,,,,,,,,,,,,,,,,,
2019,104687,11.990,Quito,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
2015,120008,8.990,Quito,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Spark,,,,,,,,,,,,,,,,,
2014,140098,14.900,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
2004,305695,7.990,Quito,Fijo,USED,Kia,Todoterreno,Sportage Wagon,,,,,,,,,,,,,,,,,
2006,364332,6.900,Quito,Negociable,USED,Kia,Mini van (MPV),Carens,,,,,,,,,,,,,,,,,
2020,49577,12.990,Quito,Fijo,USED,Hyundai,Todoterreno,TUCSON TL,#1715491,35139 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Plata,3,Electrónica,2000,Tela,Pichincha,,,,
2020,51684,13.900,Quito,Negociable,USED,Shineray,Van Pasajeros,X30L,,,,,,,,,,,,,,,,,
2019,76000,96.000,Cuenca,Negociable,USED,Ford,Todoterreno,RAPTOR,,,,,,,,,,,,,,,,,
2023,3000,49.990,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,Colorado,,,,,,,,,,,,,,,,,
2019,100000,11.900,Quito,Negociable,USED,Shineray,Van Pasajeros,X30L,,,,,,,,,,,,,,,,,
2022,71000,11.500,Quito,Negociable,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,,,,
2013,302557,8.300,Quito,Negociable,USED,Hyundai,Hatchback (5 Puertas),GRAN I10,,,,,,,,,,,,,,,,,
2015,11300,15.500,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,
2020,24000,28.900,Quito,Negociable,USED,Kia,Crossover,Sportage Europa,,,,,,,,,,,,,,,,,
2009,193000,8.900,Quito,Negociable,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,,,,
2017,76000,28.500,Quito,Negociable,USED,Volkswagen,Camioneta Doble Cabina,Amarok 4x4,,,,,,,,,,,,,,,,,
2018,80000,14.900,Ambato,Negociable,USED,Kia,Sedán,Rio LX AC,,,,,,,,,,,,,,,,,
2018,146000,20.000,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,
2019,33724,35.800,Ambato,Fijo,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
2020,26548,36.800,Ambato,Fijo,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
2020,42952,19.800,Ambato,Fijo,USED,Toyota,Hatchback (5 Puertas),Yaris Sport,,,,,,,,,,,,,,,,,
2016,109000,24.900,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,,,,
2024,17000,32.900,Quito,Negociable,USED,Chevrolet,Crossover,Captiva Premier,,,,,,,,,,,,,,,,,
2022,28000,14.900,Quito,Negociable,USED,Renault,Hatchback (5 Puertas),Sandero,,,,,,,,,,,,,,,,,
2011,132000,15.500,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,
2023,154,24.900,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Tracker LS,,,,,,,,,,,,,,,,,
2019,85000,12.900,Quito,Fijo,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
2018,64000,12.900,Quito,Fijo,USED,Kia,Hatchback (5 Puertas),PICANTO LX,,,,,,,,,,,,,,,,,
2021,21000,20.900,Quito,Negociable,USED,VGV WEICHAI,Otro,U70 CONFORT MT,,,,,,,,,,,,,,,,,
1998,214000,6.900,Quito,Fijo,USED,Hyundai,Coupé,Accent,,,,,,,,,,,,,,,,,
1949,700000,26.900,Quito,Negociable,USED,Ford,Camioneta Cabina Simple,F100,,,,,,,,,,,,,,,,,
2017,78000,18.900,Quito,Negociable,USED,Hyundai,Sedán,Sonata Hybrid,,,,,,,,,,,,,,,,,
2023,40000,39.900,Quito,Negociable,USED,Baic,Todoterreno,BJ40L LUXURY 4X4,,,,,,,,,,,,,,,,,
2011,54000,12.500,Quito,Negociable,USED,Volkswagen,Hatchback (5 Puertas),Gol Power,,,,,,,,,,,,,,,,,
2015,35391,144.990,Quito,Negociable,USED,BMW,Todoterreno,X6 M,,,,,,,,,,,,,,,,,
2022,10000,17.900,Quito,Negociable,USED,Soueast,Todoterreno,DX3,,,,,,,,,,,,,,,,,
2017,140000,15.900,Quito,Negociable,USED,Suzuki,Todoterreno,GRAN VITARA SZ NEXT,,,,,,,,,,,,,,,,,
2005,169000,6.900,Quito,Negociable,USED,Skoda,Sedán,Fabia,,,,,,,,,,,,,,,,,
2018,45000,21.500,Quito,Negociable,USED,Mazda,Crossover,CX-3 ENTRY,,,,,,,,,,,,,,,,,
2019,11083,62.900,Quito,Negociable,USED,Audi,Coupé,A5,,,,,,,,,,,,,,,,,
2017,8836,154.990,Quito,Negociable,USED,Renault,Hatchback (5 Puertas),Sandero,#1722506,28000 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Crema,3,Hidráulica,1600,Tela,Pichincha,1.6,,,
2017,59493,39.000,Ambato,Negociable,USED,BMW,Todoterreno,X1,,,,,,,,,,,,,,,,,
2022,11000,26.900,Cuenca,Negociable,USED,Chevrolet,Crossover,Captiva Premier,,,,,,,,,,,,,,,,,
2018,139000,15.900,Cuenca,Negociable,USED,Kia,Sedán,RIO EX,,,,,,,,,,,,,,,,,
2014,33254,129.990,Quito,Negociable,USED,Mercedes Benz,Sedán,S 550,,,,,,,,,,,,,,,,,
2022,64000,31.900,Guayaquil,Negociable,USED,Hyundai,Todoterreno,Tucson,,,,,,,,,,,,,,,,,
2018,60000,88.000,Cuenca,Negociable,USED,Ford,Todoterreno,RAPTOR,,,,,,,,,,,,,,,,,
1992,57000,9.400,Quito,Negociable,USED,Suzuki,Hatchback (3 Puertas),Forsa 2,,,,,,,,,,,,,,,,,
2009,380000,16.800,Quito,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux,,,,,,,,,,,,,,,,,
2018,39000,19.400,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Tracker LS,,,,,,,,,,,,,,,,,
2020,14991,18.500,Quito,Negociable,USED,Peugeot,Hatchback (5 Puertas),208,,,,,,,,,,,,,,,,,
2019,72589,23.000,Quito,Negociable,USED,Kia,Todoterreno,SPORTAGE SL,,,,,,,,,,,,,,,,,
2016,115000,14.900,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,,,,
2019,63500,16.500,Quito,Fijo,USED,Kia,Sedán,Rio LX AC,,,,,,,,,,,,,,,,,
2014,46638,159.900,Quito,Negociable,USED,Land Rover,Todoterreno,Range Rover AutoBiography,,,,,,,,,,,,,,,,,
2017,138000,33.900,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI AC 3.0 CD 4X4 TM DIESEL,,,,,,,,,,,,,,,,,
2007,269000,16.900,Quito,Negociable,USED,Toyota,Todoterreno,Prado 3P,,,,,,,,,,,,,,,,,
2019,78967,19.000,Quito,Negociable,USED,Suzuki,Todoterreno Ligero,S-Cross,,,,,,,,,,,,,,,,,
2020,27000,34.900,Quito,Negociable,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
2015,110171,54.000,Ambato,Fijo,USED,Ford,Camioneta Doble Cabina,F150 Lariat,,,,,,,,,,,,,,,,,
2021,16000,22.900,Quito,Negociable,USED,Toyota,Todoterreno,Rush,,,,,,,,,,,,,,,,,
2020,4300,86.900,Quito,Negociable,USED,Mercedes Benz,Hatchback (5 Puertas),A35,,,,,,,,,,,,,,,,,
2020,58909,18.700,Quito,Negociable,USED,Kia,Todoterreno,Soul,,,,,,,,,,,,,,,,,
2020,55963,59.990,Quito,Negociable,USED,Kia,Sedán,Stinger GT Line,,,,,,,,,,,,,,,,,
2020,37390,18.000,Quito,Negociable,USED,Kia,Sedán,Rio LX AC,,,,,,,,,,,,,,,,,
2018,78693,32.000,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,
2018,85000,22.900,Quito,Negociable,USED,Kia,Todoterreno,Sportage R,,,,,,,,,,,,,,,,,
2007,139119,10.900,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV D-MAX 3.5L V6 CD GLS TM 4X,,,,,,,,,,,,,,,,,
1999,345176,8.900,Quito,Negociable,USED,Ford,Todoterreno,Explorer,,,,,,,,,,,,,,,,,
2019,69247,16.900,Quito,Negociable,USED,Kia,Sedán,Rio,,,,,,,,,,,,,,,,,
2014,2525,11.990,Quito,Fijo,USED,Nissan,Sedán,Versa,,,,,,,,,,,,,,,,,
1996,150483,5.900,Quito,Negociable,USED,Chevrolet,Hatchback (3 Puertas),Forsa 1,,,,,,,,,,,,,,,,,
2006,224138,6.900,Quito,Negociable,USED,Mazda,Sedán,Allegro,,,,,,,,,,,,,,,,,
2013,149296,10.900,Quito,Negociable,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,,,,
2013,88396,13.900,Quito,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara 5p 4x2,,,,,,,,,,,,,,,,,
2019,39844,23.900,Quito,Negociable,USED,Volkswagen,Todoterreno,Tiguan,#1717146,27000 Kms,Eléctricos,Automática,Gasolina,Climatizador,AWD,Azul,1,Hidráulica,2000,Cuero,Tungurahua,2.0 TFSI,,,
2020,94000,34.800,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-max Crdi 2.5 CD 4x4 TM Diesel,,,,,,,,,,,,,,,,,
2022,20000,14.200,Cuenca,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
2014,29611,42.900,Quito,Negociable,USED,BMW,Sedán,ACTIVE 5 HYBRID,,,,,,,,,,,,,,,,,
2019,75000,43.900,Quito,Negociable,USED,Nissan,Todoterreno,Pathfinder,,,,,,,,,,,,,,,,,
2020,36000,27.400,Cuenca,Negociable,USED,Kia,Crossover,Sportage Europa,,,,,,,,,,,,,,,,,
2012,103790,26.500,Ambato,Fijo,USED,Ford,Todoterreno,Expedition,,,,,,,,,,,,,,,,,
2009,68000,8.900,Quito,Negociable,USED,Peugeot,Hatchback (5 Puertas),207,,,,,,,,,,,,,,,,,
2022,8000,15.400,Cuenca,Negociable,USED,Chevrolet,Hatchback (5 Puertas),JOY,,,,,,,,,,,,,,,,,
2013,172000,18.700,Cuenca,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,,,,
2016,129000,16.500,Cuenca,Fijo,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,,,,
2017,67546,39.900,Quito,Negociable,USED,Toyota,Todoterreno,New Fortuner,,,,,,,,,,,,,,,,,
2017,119000,39.900,Quito,Negociable,USED,Toyota,Todoterreno,New Fortuner,,,,,,,,,,,,,,,,,
2005,179000,7.700,Ambato,Negociable,USED,Volkswagen,Hatchback (3 Puertas),Fox,,,,,,,,,,,,,,,,,
2006,221000,34.900,Quito,Negociable,USED,Porsche,Todoterreno,Cayenne S,,,,,,,,,,,,,,,,,
2016,111000,22.400,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,,,,
2015,140360,24.000,Ambato,Fijo,USED,Mazda,Todoterreno,CX-5,,,,,,,,,,,,,,,,,
1993,416000,19.800,Quito,Negociable,USED,Toyota,Camioneta Cabina Simple,Hilux,,,,,,,,,,,,,,,,,
2020,29552,20.500,Ambato,Fijo,USED,MG,Sedán,MG6,,,,,,,,,,,,,,,,,
2013,65489,12.500,Quito,Negociable,USED,Nissan,Sedán,Versa,,,,,,,,,,,,,,,,,
2019,39100,44.000,Ambato,Fijo,USED,Volkswagen,Hatchback (5 Puertas),Golf GTI,,,,,,,,,,,,,,,,,
2011,250000,5.900,Quito,Fijo,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,,,,
2020,67000,24.900,Quito,Negociable,USED,JAC,Camioneta Doble Cabina,T8,,,,,,,,,,,,,,,,,
2020,23000,14.990,Quito,Fijo,USED,Kia,Hatchback (5 Puertas),Picanto GT Limited,,,,,,,,,,,,,,,,,
1990,405000,12.800,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,,,,
2016,140000,31.900,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50,,,,,,,,,,,,,,,,,
2018,52986,53.500,Ambato,Fijo,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,
2017,93617,27.000,Ambato,Fijo,USED,Volkswagen,Camioneta Doble Cabina,Amarok TSI,,,,,,,,,,,,,,,,,
2022,16000,19.000,Quito,Fijo,USED,Volkswagen,Hatchback (5 Puertas),Polo,,,,,,,,,,,,,,,,,
1994,337000,13.900,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,,,,
2017,103566,15.900,Quito,Negociable,USED,Kia,Crossover,NIRO,,,,,,,,,,,,,,,,,
2019,85032,8.990,Quito,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Spark Life,,,,,,,,,,,,,,,,,
2003,128442,18.900,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV Dmax CD V6,,,,,,,,,,,,,,,,,
2009,99641,38.000,Ambato,Fijo,USED,BMW,Todoterreno,X5 3.0i,,,,,,,,,,,,,,,,,
2016,75727,27.800,Ambato,Fijo,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
2023,0,23.990,Ambato,Fijo,USED,MG,Sedán,MG6,#1710089,29552 Kms,Eléctricos,Tiptronic,Gasolina,Climatizador Bi-Zona,4 x 2,Blanco,6,Hidráulica,1500,Cuero,Guayas,IMPECABLE,,,
2023,0,25.990,Ambato,Fijo,NEW,Soueast,Todoterreno,DX3,,,,,,,,,,,,,,,,,
2023,0,20.500,Ambato,Fijo,NEW,Shineray,Crossover,SWM G01,,,,,,,,,,,,,,,,,
2014,128000,21.000,Santa Lucía,Negociable,USED,Toyota,Sedán,Camry Hibrido,,,,,,,,,,,,,,,,,
2003,128442,18.900,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV CD,,,,,,,,,,,,,,,,,
2013,130000,13.900,Quito,Fijo,USED,Ford,Todoterreno,Escape,,,,,,,,,,,,,,,,,
2018,90000,10.900,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
1994,270000,6.500,Quito,Negociable,USED,Nissan,Todoterreno,Pathfinder,,,,,,,,,,,,,,,,,
2003,128442,18.900,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV V6 CD,,,,,,,,,,,,,,,,,
2008,199000,11.400,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Grand Vitara 5p 4x2,,,,,,,,,,,,,,,,,
2011,132000,9.900,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),Rio Xcite,,,,,,,,,,,,,,,,,
2014,68000,34.900,Quito,Negociable,USED,Audi,Todoterreno,Q5,,,,,,,,,,,,,,,,,
2005,464654,14.900,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV CD,,,,,,,,,,,,,,,,,
2014,139000,31.900,Quito,Negociable,USED,Chevrolet,Todoterreno,Tracker,,,,,,,,,,,,,,,,,
2014,140000,34.900,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 FX4,,,,,,,,,,,,,,,,,
2012,120000,24.900,Quito,Negociable,USED,BMW,Todoterreno,X5 3.0i,,,,,,,,,,,,,,,,,
2018,55000,9.900,Quito,Negociable,USED,Mazda,Sedán,6,,,,,,,,,,,,,,,,,
2014,121180,8.990,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Sail,,,,,,,,,,,,,,,,,
2009,265192,19.500,Quito,Fijo,USED,Volkswagen,Sedán,Jetta,,,,,,,,,,,,,,,,,
2015,96558,7.900,Ambato,Fijo,USED,Ford,Todoterreno,Escape,,,,,,,,,,,,,,,,,
2002,174726,14.990,Quito,Negociable,USED,Chevrolet,Todoterreno,Trailblazer,,,,,,,,,,,,,,,,,
2007,269120,17.000,Ambato,Fijo,USED,Ford,Camioneta Doble Cabina,Sport Track,,,,,,,,,,,,,,,,,
2018,102158,13.900,Ambato,Fijo,USED,Great Wall,Todoterreno,Haval H6,,,,,,,,,,,,,,,,,
2023,1235,54.900,Quito,Negociable,USED,DFSK,Van Pasajeros,K07S VAN,,,,,,,,,,,,,,,,,
2020,71000,42.500,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 4.0,,,,,,,,,,,,,,,,,
2002,239000,22.500,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,,,,
2020,46308,46.300,Ambato,Fijo,USED,Soueast,Todoterreno,DX7 Prime,,,,,,,,,,,,,,,,,
2007,197000,4.000,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser 100,,,,,,,,,,,,,,,,,
1979,10,8.900,Quito,Negociable,USED,Daihatsu,Todoterreno,LF 20 V,,,,,,,,,,,,,,,,,
1992,275000,18.800,Quito,Negociable,USED,Toyota,Hatchback (5 Puertas),Starlet,,,,,,,,,,,,,,,,,
2019,72000,19.500,Ambato,Negociable,USED,Foday,Todoterreno,Lion F22,,,,,,,,,,,,,,,,,
1989,254597,18.700,Ambato,Fijo,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,,,,
2021,21394,41.500,Ambato,Fijo,USED,Peugeot,Hatchback (5 Puertas),208,,,,,,,,,,,,,,,,,
2013,91818,19.000,Ambato,Fijo,USED,Lexus,Todoterreno,RX 450 Hibrido,,,,,,,,,,,,,,,,,
2013,337000,43.000,Loja,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,,,,
2019,36688,,Ambato,Fijo,USED,Volkswagen,Sedán,Jetta,#1717711,265192 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Dorado,1,Hidráulica,2000,Tela,Pichincha,,,,
2013,95000,17.700,Cuenca,Negociable,USED,Chevrolet,Camioneta Cabina Simple,LUV Dmax CS Diesel,,,,,,,,,,,,,,,,,
2002,264000,10.900,Quito,Negociable,USED,Jeep,Todoterreno,Liberty,,,,,,,,,,,,,,,,,
2012,100000,27.900,Cuenca,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
2004,122000,32.000,Quito,Negociable,USED,Mercedes Benz,Todoterreno,ML 55 AMG,,,,,,,,,,,,,,,,,
2010,232007,7.900,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),PICANTO LX,,,,,,,,,,,,,,,,,
2006,183312,11.500,Ambato,Fijo,USED,Mitsubishi,Todoterreno,Outlander,,,,,,,,,,,,,,,,,
2003,250000,8.000,Guayaquil,Negociable,USED,Lada,Todoterreno,Niva Ventura II,,,,,,,,,,,,,,,,,
2023,1,19.490,Ambato,Fijo,USED,Soueast,Todoterreno,DX3,,,,,,,,,,,,,,,,,
2023,1,14.990,Ambato,Fijo,USED,DFSK,Van Pasajeros,K07 II,,,,,,,,,,,,,,,,,
2017,126000,21.700,Quito,Negociable,USED,Kia,Todoterreno,Sportage R,,,,,,,,,,,,,,,,,
2014,116000,14.700,Ambato,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Grand Vitara 5p 4x2,,,,,,,,,,,,,,,,,
2021,28000,16.000,Quito,Negociable,USED,Soueast,Todoterreno,DX3,,,,,,,,,,,,,,,,,
2022,28000,18.900,Quito,Negociable,USED,MG,Crossover,ZS,,,,,,,,,,,,,,,,,
2022,14300,14.900,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),PICANTO EX 1.2,,,,,,,,,,,,,,,,,
2013,140000,33.900,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 4.0,,,,,,,,,,,,,,,,,
2020,16700,58.000,Quito,Negociable,USED,Mercedes Benz,Sedán,C200,,,,,,,,,,,,,,,,,
2019,84000,31.400,Ambato,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI AC 3.0 CD 4X4 TM DIESEL,,,,,,,,,,,,,,,,,
2007,190000,10.400,Jipijapa,Negociable,USED,Nissan,Todoterreno,Murano,,,,,,,,,,,,,,,,,
2015,84000,44.500,Samborondón,Negociable,USED,Jeep,Todoterreno,Cherokee Limited,,,,,,,,,,,,,,,,,
2018,44800,20.500,Ambato,Negociable,USED,Citroen,Hatchback (5 Puertas),Berlingo,,,,,,,,,,,,,,,,,
2010,129000,10.500,Sangolqui,Negociable,USED,Volkswagen,Hatchback (5 Puertas),CrossFox,,,,,,,,,,,,,,,,,
2019,49000,17.900,Quito,Negociable,USED,Chevrolet,Sedán,Cavalier,,,,,,,,,,,,,,,,,
2001,318957,5.900,Quito,Negociable,USED,Renault,Sedán,Megane,,,,,,,,,,,,,,,,,
2011,140000,21.900,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
2007,159946,16.900,Quito,Negociable,USED,Jeep,Todoterreno,Cherokee Limited,,,,,,,,,,,,,,,,,
2010,216000,15.800,Quito,Negociable,USED,Mazda,Todoterreno,CX7,,,,,,,,,,,,,,,,,
2015,115858,14.900,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),Cerato,,,,,,,,,,,,,,,,,
2006,165000,18.600,Cuenca,Negociable,USED,Mitsubishi,Todoterreno,Montero 5P,,,,,,,,,,,,,,,,,
2010,218000,11.800,Guayaquil,Negociable,USED,Suzuki,Hatchback (5 Puertas),Grand Vitara SZ,,,,,,,,,,,,,,,,,
2019,1000000,34.000,Quito,Negociable,USED,Jeep,Todoterreno,Compass Limited,,,,,,,,,,,,,,,,,
2000,230000,11.900,Quito,Negociable,USED,Mercedes Benz,Sedán,E200 Kompresor,,,,,,,,,,,,,,,,,
